Patient/Cell,IFNg-50ng - 15min,IFNg-50ng+IL6-50ng - 15min,IL10-50ng - 15min,IL2-50ng - 15min,IL4-50ng - 15min,IL6-50ng - 15min,TGFB-50ng - 15min,Untreated - 15min,Untreated - 15 min
Patient 62 - NC Monocyte,0.046983030440953415,9.501282111032431e-05,0.8285615536473379,-0.029945348063585436,0.003980098976915634,0.001144896403210345,-0.06818986483616353,0.0,0
Patient 63 - NC Monocyte,0.0792348721606315,-0.04605178525274463,0.7160967569669572,0.03644233919587031,0.12487107111291423,0.03271628313121732,-0.05192588479573603,0.0,0
Patient 66 - NC Monocyte,0.206577631050226,0.061876305355843965,0.7295606581123638,0.017114684993720954,0.04426126567636123,0.1365109284284691,0.10362835872873984,0.0,0
Patient 68 - NC Monocyte,-0.052946782941156005,6.539636401794527e-05,0.5268880611405967,-0.06860398061519786,-0.07686768973815383,0.00843094127924585,-0.10631157608955326,0.0,0
Patient 69 - NC Monocyte,0.042585586891482875,7.228310863969605e-05,0.4573037783584506,-0.020752067830448317,-0.02193978559692462,0.01132441900354005,0.029600371716416468,0.0,0
Patient 70 - NC Monocyte,0.15853509783855363,0.15324949890730913,0.8677856807062719,0.05121822818761344,0.11148754625439498,0.16283385978931889,0.07962601542938665,0.0,0
Patient 79 - NC Monocyte,-0.09258211223782797,-0.13689816952328315,0.4838120893751689,-0.24620087162508889,-0.24283966685659925,-0.178455880435188,-0.18220688344562896,0.0,0
Patient 19186-2 - NC Monocyte,0.027426778048098645,0.00013764786720572733,1.0,0.053144549953675756,0.05195490463381331,0.08327426907963671,-0.013842392286750552,0.0,0
Patient 19186-3 - NC Monocyte,-0.02152118255076714,0.00011528004656657706,1.0,-0.13142065027483127,0.08176823022485641,-0.028397952106382063,0.018028313096670304,0.0,0
Patient 19186-4 - NC Monocyte,0.06662887890145548,0.10236968348055386,0.3718519731629145,0.05428166662343404,0.08544113859550989,0.07815394781774765,2.79050257155135e-06,0.0,0
Patient 19186-8 - NC Monocyte,0.08554277843857828,0.04599788470572488,0.41620515273702186,0.08583909209821627,-0.04118595637698716,0.03962999042071433,1.8137003715560397e-06,0.0,0
Patient 19186-10-T1 - NC Monocyte,-0.08445743092983046,0.00010865485610164222,0.9579007560786249,-0.13573659905436433,-0.16018761648827726,0.019650236739301902,4.74180575540644e-06,0.0,0
Patient 19186-10-T2 - NC Monocyte,0.026742018026515078,0.00010032655859246867,0.9204107302115436,0.010729334621036344,0.06958321275749475,0.03558226284150697,2.8306978726417335e-06,0.0,0
Patient 19186-10-T3 - NC Monocyte,0.08580965727683802,0.00010755825841268759,0.9606571805761587,0.03256125248631161,0.06317957404383699,0.07228307284108758,9.674533545645166e-06,0.0,0
Patient 19186-15-T1 - NC Monocyte,-0.012821310695498406,8.07459400081423e-05,0.38706305434734284,-0.002623094298358831,0.006553661460687391,-0.04318596329807199,5.451753017053866e-06,0.0,0
Patient 19186-15-T2 - NC Monocyte,0.0643791836275658,6.50325294619352e-05,0.49029191673549205,0.017699608805048596,0.03423293859747696,0.040318400054168285,7.755975230601438e-06,0.0,0
Patient 19186-15-T3 - NC Monocyte,-0.06877918438818009,6.329397919450622e-05,0.37321628422543923,0.0017451843496126996,-0.04170786257622618,-0.019582065408301014,5.117953222336054e-06,0.0,0
Patient 19186-14 - NC Monocyte,0.037392451138310516,7.551674726302694e-05,0.6954110655104344,0.02807994314510932,0.0018646036745788442,0.03706397478936613,0.024232358043244435,0.0,0
Patient 21368-3 - NC Monocyte,0.024331257251577365,9.864007979463235e-05,0.9077455368408059,-0.019639547775811273,-0.007122796066075896,0.09392897389776975,-0.007736540026114168,0.0,0
Patient 21368-4 - NC Monocyte,0.009665121485448699,0.00010402657242406385,1.0,-0.025648456375828483,-0.016782689536918593,-0.01197880893548416,-0.01523072589150532,0.0,0
Patient 406 - NC Monocyte,0.045196798761791036,0.05126397281711601,0.22682956211077307,0.03826992466815905,0.06279296952226751,0.048625529614548656,3.0350986504815674e-06,0.0,0
Patient 26 - T,0.06343842708974262,0.0001244222675192043,0.8901791517004514,0.04716301349076825,0.069459285312508,0.5697978098014769,0.07780891943174302,0.0,0
Patient 28 - T,0.017358779149819675,0.00010726663968515589,0.7797898655598905,0.012551572027782204,0.03262463577517728,0.29020350585036087,0.010771558586561886,0.0,0
Patient 30 - T,0.039382857477149154,0.0001284603289744189,0.7918296678954326,0.04540594129179828,0.07520445164981253,0.3878414556584417,0.03083589386465356,0.0,0
Patient 34 - T,0.042162200239784446,0.00012553912055882093,0.815245330507149,-0.0037116079313960497,0.02685675172225475,0.5650163316882023,-0.034126814640465714,0.0,0
Patient 35 - T,-0.0672834748226305,0.3429511037007231,0.9037590646969701,-0.07069025987909382,-0.05294880131948178,0.5081831664136952,-0.05908148448168222,0.0,0
Patient 43 - T,-0.15764028603980637,0.07820779684908713,0.3302169292435777,-0.14169301382296295,-0.1577970594353364,0.058109951945083574,-0.1741861191318614,0.0,0
Patient 44 - T,-0.046252821925389424,0.12244718106159654,0.611298548300821,-0.04693491566068856,-0.10166991971281561,0.3408997383115206,-0.11840589604637566,0.0,0
Patient 45 - T,0.02070506155238294,0.1211184540356136,0.4191981773400823,0.008666035803693987,-0.02017352796706208,0.22770174898638038,-0.009765322405724863,0.0,0
Patient 52 - T,-0.0359545860895415,0.10776220046401797,0.6294671735403287,-0.1107425252853011,-0.09255560663485288,0.1734986628884571,-0.06816357431405169,0.0,0
Patient 52A - T,0.03222437494278728,0.00010859555769436209,1.0,0.03170713482666843,-0.018187927425129053,0.37557653427706844,0.008733132562794926,0.0,0
Patient 54 - T,-0.018759300066656343,0.3977918692296383,0.7983248595956035,0.008711287765412289,0.04636011781234815,0.5302253789011468,-0.01663685909386239,0.0,0
Patient 56 - T,-0.054887992178899024,0.10088995180254774,0.5576742085453938,-0.03958495593384013,-0.05929547736743871,0.27463649711296273,-0.11220500458393184,0.0,0
Patient 58 - T,0.0009098172674397243,0.011507961111916385,0.8884340146157558,0.018142732123476137,0.03510794358043714,0.05415546548885976,-0.04287235736541208,0.0,0
Patient 60 - T,-0.010107634310401872,0.00011264543331973683,0.7976369745119097,-0.007697618186582321,0.011401763679888575,0.44777763247520963,-0.07207655259650571,0.0,0
Patient 61 - T,-0.04930623374021806,0.00011244522491105435,0.7223865744288753,-0.009099717109438335,-0.006063728303148487,0.35859846891039965,-0.019550884178853128,0.0,0
Patient 62 - T,0.029795172651615666,0.0001036591920413194,0.6583369566939222,-0.0027442207153774425,0.02810290601097595,0.21140422538674328,-0.02971754829530176,0.0,0
Patient 63 - T,0.012975219537740468,0.07562474066038406,0.4372138213328992,0.03574511930200146,0.08320207050102528,0.20043751673567534,-0.0676088947799226,0.0,0
Patient 66 - T,0.08647601113094706,0.2020644065129109,0.6369461431753884,0.0555715269217505,0.07883856655981977,0.33862380073619736,0.019104314497231174,0.0,0
Patient 68 - T,0.07091988973346479,0.00012838015948619168,0.8743089688498805,0.10221060965722674,0.15390644871801878,0.4981835069760998,0.08509233329911542,0.0,0
Patient 69 - T,0.008717234234445556,0.00012038699929539885,0.779149355085323,0.002802466861192329,0.020974868655244165,0.4244617383645998,0.04525371691792981,0.0,0
Patient 70 - T,0.07058245164953797,0.3300361934967374,0.7885105330739866,0.07385551956019668,0.10365640437256347,0.4602970731399029,0.008569979876056563,0.0,0
Patient 79 - T,-0.10682657466816259,0.2745660895333295,0.5403108550776606,-0.1194282788816912,-0.09846229195368987,0.45985775664998046,-0.146431195350835,0.0,0
Patient 19186-2 - T,0.013357773098401353,0.0001475498758081483,1.0,0.06554554889337677,0.0813987661920417,0.2694981478694056,-0.0071771630656950304,0.0,0
Patient 19186-3 - T,0.02202108571289667,0.00011938497290578584,1.0,0.044365520076195195,0.023709529353519623,0.20067358971512197,-0.007813295350830609,0.0,0
Patient 19186-4 - T,0.07670707340892328,0.20578109387445498,0.2239434522299824,0.10149154252137012,0.13274850765317875,0.251038544472633,4.050960868022865e-06,0.0,0
Patient 19186-8 - T,0.04732432868323235,0.22564654267761286,0.27535179298208246,0.0736459329919468,0.009078949232268072,0.3257014360861293,9.600671822946172e-07,0.0,0
Patient 19186-10-T1 - T,-0.04676977195497713,6.07949665395768e-05,0.3681739529401034,-0.0026764347581104283,0.018277355027415208,0.37263557598144204,4.063911276953554e-06,0.0,0
Patient 19186-10-T2 - T,-0.02850976934413099,5.963435430931185e-05,0.37047356824878097,0.045471462474551354,0.14013494555478365,0.17530070059680128,4.688955556717953e-06,0.0,0
Patient 19186-10-T3 - T,-0.06284846761954062,5.894292087507676e-05,0.2724659886527844,0.03716561970000412,0.06928284998425467,0.3618814652829209,2.382031804248814e-06,0.0,0
Patient 19186-15-T1 - T,-0.0415482136876597,7.018797929074707e-05,0.30429975825854605,0.03334844002004574,0.06464080686849631,0.67561794238374,4.406530945267859e-06,0.0,0
Patient 19186-15-T2 - T,-0.04150114264790231,5.960037459349693e-05,0.31188126277416756,0.025044294442911414,0.05707509313775723,0.7165253060852602,6.3869287739293526e-06,0.0,0
Patient 19186-15-T3 - T,-0.08667603538561774,8.294723527571703e-05,0.48959639830695245,0.015722580011645556,0.0014550419810125533,0.23488017243039236,8.631950712470487e-06,0.0,0
Patient 19186-14 - T,-0.002788668063056745,9.063062652552865e-05,0.6684669412461569,0.04284957091679774,0.017531224174376532,0.09775603209657117,-0.004424924717632312,0.0,0
Patient 21368-3 - T,0.03585629410557919,0.00013216586788444588,1.0,0.04215154022018608,0.06332871007851615,0.22933013628275523,0.05183293844569981,0.0,0
Patient 21368-4 - T,-0.0010038633689505086,0.00010199444467483909,0.922185282226885,0.013568018461379843,-0.0019886840529335327,0.04851150297486561,0.014888063233714645,0.0,0
Patient 406 - T,0.032990738791422225,0.15081110938310738,0.17232506949980214,0.06523564635018587,0.10013814239438429,0.17486794246349321,3.18382382728216e-06,0.0,0
Patient 26 - Treg,0.039053853584797696,0.00013952624507375996,0.8834670716401206,0.11089745745682118,0.06108591165734056,0.7379769987041307,0.07528232586800818,0.0,0
Patient 28 - Treg,0.02427100818943601,0.00011669021946244203,0.7670388709597099,0.05983379104902344,0.042011791759923464,0.30341501343606014,0.018678015620565574,0.0,0
Patient 30 - Treg,0.05334765737879298,0.00012906916802060572,0.8146436662895059,0.11273874389862289,0.08128600114390575,0.3716253074110616,0.03527219545698842,0.0,0
Patient 34 - Treg,0.06257306938615506,0.0001324391446637522,0.792640534285259,0.056847884271007405,0.0077520377012834235,0.5792230406264026,-0.011059355366376382,0.0,0
Patient 35 - Treg,-0.06118015054416461,0.4404811061678114,1.0,0.09270027976057822,0.02253735361295905,0.6501628995900196,-0.06447873930248471,0.0,0
Patient 43 - Treg,-0.1603017037582179,0.0794929312317613,0.45285873688312733,-0.03284297187294481,-0.18563795299409147,0.07211952957512723,-0.18976657490987028,0.0,0
Patient 44 - Treg,-0.05659863755738438,0.09190863336956283,0.605031431337975,0.02801824158221453,-0.09465688613040497,0.2686440225390537,-0.1129343870774733,0.0,0
Patient 45 - Treg,-0.09373564861265958,0.11768022292081022,0.6313959618449208,-0.07317045336381356,-0.16064656892028556,0.2434529362501772,-0.1593526691100904,0.0,0
Patient 52 - Treg,-0.017151355855733876,0.2705077731977195,0.7108085805216661,0.0006105087446977586,-0.056615782633370394,0.40421388264587665,-0.0482532765340904,0.0,0
Patient 52A - Treg,0.04933217594454523,0.00013679427746694054,0.9164905246527703,0.08831124135428568,-0.05584774270391507,0.4414914693716084,0.0166560803960571,0.0,0
Patient 54 - Treg,-0.04301535820883893,0.46568197289060664,0.8090776596721257,0.0798866126983801,-0.06778231501479455,0.585883272940558,-0.023513179659387148,0.0,0
Patient 56 - Treg,-0.024552175545323168,0.09163177907366271,0.5974628501137912,0.02352665997751236,-0.044149197699929095,0.2327674463334269,-0.0826759507351412,0.0,0
Patient 58 - Treg,0.008874640068317558,0.008888796863093074,0.8340695955827376,0.14874046281646966,0.05763821451338557,0.06027369523019949,-0.060436732869747496,0.0,0
Patient 60 - Treg,0.00429258446676682,0.00011911969500866735,0.7851053538256557,0.045355779452460394,-0.010175193721204248,0.4145369838041932,-0.05701265891830548,0.0,0
Patient 61 - Treg,-0.06619067156313083,0.00012448735602793056,0.6747476330308448,0.032528660285023485,0.0013307546239283634,0.38368032292087106,-0.014934001108014898,0.0,0
Patient 62 - Treg,0.051673517503024735,0.00011256758375394433,0.5622476863262446,0.040607842248405863,0.006916733840280568,0.224506880323875,0.006772068931930117,0.0,0
Patient 63 - Treg,-0.003187268059355598,0.08645512587256023,0.6367596026565044,0.12597915328679093,0.1108056116551485,0.12989154863856292,-0.07042239261618398,0.0,0
Patient 66 - Treg,0.0741158065631673,0.211048977794723,0.7421492785205205,0.07368171729170793,0.051507800714865715,0.35020265449194876,-0.03236446257266494,0.0,0
Patient 68 - Treg,0.06703836290455402,0.00014291879377658934,0.9223275208448806,0.10394903195394652,0.10374124731307177,0.44743837745937104,0.08264959800287706,0.0,0
Patient 69 - Treg,-0.01958984711504453,0.00012330514619867674,0.7553762960825434,-0.002041492450340798,-0.006819991101421678,0.44944814962161445,0.006945785375354146,0.0,0
Patient 70 - Treg,0.041701480404111084,0.5245779394143885,1.0,0.18417983566226762,0.06463095299816056,0.6712552698442634,0.0092660774784223,0.0,0
Patient 79 - Treg,-0.07369748575263467,0.2968356697337075,0.6946437166220877,0.05126369590996443,-0.06961373859377569,0.3958810768868788,-0.09855214016014643,0.0,0
Patient 19186-2 - Treg,0.011524835276684868,0.00011027051688307589,0.624793667928662,0.08245548508488985,0.0461793086739336,0.18706261769035554,-0.009947879589040497,0.0,0
Patient 19186-3 - Treg,0.05190454363941447,0.00011839929407370223,1.0,0.11498625007189689,0.0053811474466977345,0.22938509332577642,-0.016635135315825902,0.0,0
Patient 19186-4 - Treg,0.0533866218490244,0.20176388430125886,0.32772973944455297,0.19385852995491426,0.0961393868851793,0.23163676029269195,6.868988694461221e-06,0.0,0
Patient 19186-8 - Treg,0.08680000723061361,0.2633768600115126,0.313078464554379,0.16796952658967484,0.036484575648369016,0.3347687340851093,3.7499059864690574e-06,0.0,0
Patient 19186-10-T1 - Treg,-0.05090280837664882,7.206206609419057e-05,0.5822865011698356,0.089832394624617,-0.04591191992394356,0.3672709412440577,8.969288029185778e-06,0.0,0
Patient 19186-10-T2 - Treg,-0.029748554822321034,8.18090674265565e-05,0.6289114810582751,0.1610777387126412,0.14535181879980125,0.19446480836966956,1.273903649972815e-05,0.0,0
Patient 19186-10-T3 - Treg,-0.02784317726092416,6.008108894887295e-05,0.46916000456241097,0.15344389409513234,0.0486413709610865,0.3075194427590782,6.246531981557168e-06,0.0,0
Patient 19186-15-T1 - Treg,-0.03467886378178516,6.88418295766187e-05,0.5465409800415996,0.1800762646721018,0.032358750252908366,0.797250837645014,6.7463526254230784e-06,0.0,0
Patient 19186-15-T2 - Treg,-0.06937682736460933,6.422670386093355e-05,0.5096638371530976,0.1210464415835476,0.0778685119550026,0.790630786618415,1.39477615749051e-05,0.0,0
Patient 19186-15-T3 - Treg,-0.04054586428156661,5.3690470058140336e-05,0.4265025104082021,0.13942434932342224,-0.012519855901733185,0.2975052507531007,9.36668675406136e-06,0.0,0
Patient 19186-14 - Treg,0.029424544674204415,7.434212007720262e-05,0.5672898796631054,0.084157094284629,0.04249544993842633,0.11998837551769528,-0.00016502346906432255,0.0,0
Patient 21368-3 - Treg,0.0366747565558793,0.00011030481947934154,0.886260187306708,0.07511500213380824,0.057095759584294574,0.2506372569934131,0.04470446691283812,0.0,0
Patient 21368-4 - Treg,0.04138215798700861,0.00010121973450194154,0.7969735808625383,0.10265214620684855,0.019046063012853297,0.1555948552954823,0.03334910876073185,0.0,0
Patient 406 - Treg,0.02355984505881791,0.13901645277004956,0.2591221200665172,0.17079117205100908,0.051777223926484595,0.14203132304990435,7.003796769481423e-06,0.0,0
Patient 26 - Treg 1,0.04128197421877598,0.00013286854614582124,0.7697697965957997,0.11046363385209017,0.06643023537584734,0.7119934184369496,0.05717850497535658,0.0,0
Patient 28 - Treg 1,-0.03115470569853489,0.00011548759394933432,0.6110959639975211,0.026751761453656663,0.016147256833492468,0.2212536849219171,-0.0363686684946559,0.0,0
Patient 30 - Treg 1,0.05475645205885258,0.0001344989573200017,0.71758917043546,0.10131470777387093,0.07958399649618302,0.38017950033831377,0.029235672013625306,0.0,0
Patient 34 - Treg 1,0.050629997745936225,0.00013348629071645104,0.7060990860377829,0.06105786313288412,-0.014541865246794804,0.5998687871837756,0.006134048858550842,0.0,0
Patient 35 - Treg 1,-0.028144777594581002,0.47287038150417926,0.987219471046685,0.1329940267636354,0.04295241728523228,0.7598522013489065,-0.0732792351076625,0.0,0
Patient 43 - Treg 1,-0.1358147241598268,0.05884656782502907,0.2394279318342399,-0.08472057125269104,-0.195739517807253,0.03876047187132951,-0.1866953039422669,0.0,0
Patient 44 - Treg 1,-0.033354477039105705,0.08212538056549366,0.40359313639647787,0.03994966144818793,-0.06340024016598447,0.23754737729076922,-0.1064261722308278,0.0,0
Patient 45 - Treg 1,-0.16796546620744088,0.13780965116707686,0.4803478401089026,-0.12021939325128474,-0.18111498820836183,0.2714232621215343,-0.20641542680955374,0.0,0
Patient 52 - Treg 1,0.0008681638289202707,0.31109444069048736,0.587535741003892,0.024223721138562346,-0.046550399556991126,0.46253488903055995,-0.0059188994999664225,0.0,0
Patient 52A - Treg 1,0.03407783552392422,0.00010647678173201864,0.7853635580330812,0.02454287008738007,-0.07279119022357083,0.48156053833628043,-0.05838965505516415,0.0,0
Patient 54 - Treg 1,0.11035460172722053,0.5172438539597789,0.7006638813919005,0.031332662869233745,0.008122003862301115,0.600728773434529,-0.051713193229823505,0.0,0
Patient 56 - Treg 1,0.007056266510807935,0.101963043922255,0.48984317283102974,0.036676726068969163,-0.03308845063241904,0.28840964670769875,-0.07068913682927985,0.0,0
Patient 58 - Treg 1,0.022196741662430446,0.04565357461140476,0.44922751048286214,0.06371852359701811,0.06255553607925088,0.06821447124912443,-0.06372590973949546,0.0,0
Patient 60 - Treg 1,0.020039180229434822,0.00010375396025452247,0.7155618567969912,0.031283783901409803,0.01994476463217031,0.4207357443381644,-0.026142636575048388,0.0,0
Patient 61 - Treg 1,-0.1368640241316271,0.00012041032632396325,0.5297034746018564,-0.0024767240861203084,0.0016608844507155543,0.3385308231570647,-0.02714521373026039,0.0,0
Patient 62 - Treg 1,0.021174477977213765,0.00011685599746226862,0.4640067811133127,0.023317079417511356,0.035757835763057355,0.23408746342150202,0.03508351404699973,0.0,0
Patient 63 - Treg 1,-0.004655117353516049,0.07234246399645375,0.32884755391954534,0.08680517557144952,0.08366336923201674,0.07774412122084738,-0.028511077200046652,0.0,0
Patient 66 - Treg 1,0.021758421672982125,0.1877318451080226,0.5307496952925018,0.010225307586841094,0.01613184274788718,0.3049992407827306,-0.07425440316045413,0.0,0
Patient 68 - Treg 1,0.09348399378776089,0.00014202494091591501,0.828906165383803,0.13780775707589646,0.1649735537653271,0.4565437060227916,0.1519929956253843,0.0,0
Patient 69 - Treg 1,-0.04065190964512291,0.00012184478104590664,0.6514962018212352,-0.0022258105561825804,-0.025910401610159096,0.4335288982110283,0.001332417630409531,0.0,0
Patient 70 - Treg 1,0.1143314351670852,0.34894773631630044,0.6376203964758608,0.1691307348898481,-0.04580690369834411,0.49257814731903293,-0.0069709473309603285,0.0,0
Patient 79 - Treg 1,-0.06385854988942977,0.3033187952558585,0.5680700106745151,0.03982542385166737,-0.005362489065357583,0.39447462462921457,-0.0942424447070526,0.0,0
Patient 19186-2 - Treg 1,0.01871439071264062,9.368888709178291e-05,0.4412595911560016,0.054616787734532546,0.04534272578129681,0.16000273542701973,0.01698108807457977,0.0,0
Patient 19186-3 - Treg 1,0.03340331514096229,0.0001169960524626984,1.0,0.10097370536326429,0.05142937366564759,0.21600584589870606,0.018633307180271806,0.0,0
Patient 19186-4 - Treg 1,0.060445331875882836,0.2230413654643299,0.27650986078101625,0.20051359377445394,0.11498889266417275,0.2842782017482905,7.0958932289728314e-06,0.0,0
Patient 19186-8 - Treg 1,0.14984486933168467,0.39098047948169523,0.40024495673023325,0.23953586613174355,0.1197153092013006,0.528275148057023,4.991125920266041e-06,0.0,0
Patient 19186-10-T1 - Treg 1,-0.036308994763338834,6.817443983331219e-05,0.41996934898863425,0.05099260333854031,0.012492516051260802,0.3848093841305367,8.656085111106712e-06,0.0,0
Patient 19186-10-T2 - Treg 1,-0.053254223668187425,6.974871110875502e-05,0.35896529676947914,0.08467852149767932,0.08807532616728764,0.16404242688630616,1.1238361875287138e-05,0.0,0
Patient 19186-10-T3 - Treg 1,-0.012138994474940521,6.200737167758855e-05,0.36698762067342927,0.15882882288126174,0.12115406731079031,0.43852621736943126,6.676239310527356e-06,0.0,0
Patient 19186-15-T1 - Treg 1,-0.047692324406906746,6.65426908953968e-05,0.35725843516075273,0.2464041439246503,0.05043132933114695,0.7749291836684417,6.726567486375639e-06,0.0,0
Patient 19186-15-T2 - Treg 1,-0.08171198531104128,6.420457335159578e-05,0.3955113207557361,0.12714584990980132,0.19899127678380915,0.8658270361259851,1.475669562455338e-05,0.0,0
Patient 19186-15-T3 - Treg 1,-0.07351502803742899,5.609233437764802e-05,0.24501260091571933,0.09578007202610693,-0.017036705945341655,0.2917694446610134,1.0060783690086304e-05,0.0,0
Patient 19186-14 - Treg 1,0.021939086426251968,7.178888670832704e-05,0.46414333286775705,0.07667622026479487,0.06823539245420779,0.11904929077248635,0.03613409465409899,0.0,0
Patient 21368-3 - Treg 1,-0.019921834723873388,0.00011886468035438102,0.7701232411776902,0.04160522624660885,0.03421574726219157,0.20362045124610303,0.07239123000772611,0.0,0
Patient 21368-4 - Treg 1,-0.019599409855884174,0.00013926111903859174,1.0,0.07584095256715721,0.02068693709914391,0.1617777683526613,-0.03794968349339493,0.0,0
Patient 406 - Treg 1,0.0018832642104969148,0.13385512958832665,0.18307885585154235,0.14833138319133596,0.06006202530763181,0.1900790692015118,8.229400564377324e-06,0.0,0
Patient 26 - Treg 2,0.06120462954488268,0.00013375228854918468,0.9863700045309156,0.14960111141905616,0.044152950298866206,0.6850382520989307,0.08972327118270246,0.0,0
Patient 28 - Treg 2,0.06345812890276395,0.00011946888526105721,0.9190231892963464,0.04963574038939192,0.04960498456316495,0.3389141332257036,0.039252035108479966,0.0,0
Patient 30 - Treg 2,0.07481343603927769,0.00012335504387670087,0.9486267986449209,0.15314246776355514,0.09058761128128463,0.36571378643949054,0.041372733117301205,0.0,0
Patient 34 - Treg 2,0.028365749325815183,0.00012799362700052192,0.8329932891785526,0.048924151056981516,-0.015762308865963134,0.5351605773446813,-0.027406153047807358,0.0,0
Patient 35 - Treg 2,-0.06787144361912714,0.43480421996256574,1.0,-0.022528514583313456,-0.0678505245911635,0.4702389352878404,-0.04149803181763717,0.0,0
Patient 43 - Treg 2,-0.19646133206424318,0.14415609922861436,0.5782566406529508,0.0160104915455981,-0.11533843048757288,0.042078782010623546,-0.20025715255404267,0.0,0
Patient 44 - Treg 2,-0.063467212433326,0.04772826555059498,0.48607952498630425,0.003908695275549869,-0.08817819248961915,0.17088771063007577,-0.11796515471911194,0.0,0
Patient 45 - Treg 2,0.020242677878821343,0.2198828195976753,0.8702287603727534,0.06255876040582409,-0.022829668853835954,0.3084261328408526,-0.02662624020302993,0.0,0
Patient 52 - Treg 2,-0.075472936138723,0.22465667877316337,0.8473111323469179,-0.015762837984057424,-0.08268319152036906,0.3749805283059179,-0.06524075333605679,0.0,0
Patient 52A - Treg 2,0.039419093633145524,0.00011084714703905609,0.7677027181552969,0.0691815673585459,-0.01695409450412733,0.3401250957929172,0.03477319723874595,0.0,0
Patient 54 - Treg 2,-0.2366294762853479,0.38445773866449706,0.8295725022412277,0.03855888453996902,-0.39767855916071526,0.5549361248410695,-0.01467421568649145,0.0,0
Patient 56 - Treg 2,-0.029591210834384696,0.09239975857509328,0.7439267425531751,0.047926022900668885,-0.05938668475287852,0.21515889620460416,-0.1252795517615388,0.0,0
Patient 58 - Treg 2,-0.025469648785272928,-0.06653520157334566,1.0,0.18261241787661756,0.05518645106535818,0.07308709483774428,-0.026552532497756506,0.0,0
Patient 60 - Treg 2,-0.005351184869995189,0.0001269338655278646,0.9139736261345864,0.07192973127360323,0.0033676073462984143,0.43774542666447713,-0.03763232569976152,0.0,0
Patient 61 - Treg 2,0.008885555278357512,0.00011533881655114835,0.8492846431538602,0.07149613965934706,0.03573977004913579,0.4297007951016235,0.035040711256694536,0.0,0
Patient 62 - Treg 2,0.059199802704669055,0.00010730941043021297,0.7015743651389503,0.029836983172700577,0.0010171933006205666,0.2554516276472642,-0.02513709882129246,0.0,0
Patient 63 - Treg 2,0.03734825647683168,0.03469401928029426,0.8784730573626517,0.19877584777606477,0.08250317852964202,0.19653607346173918,-0.08203056261546234,0.0,0
Patient 66 - Treg 2,0.03737113421758378,0.2472200181721945,0.879500600786829,0.12041705775776758,0.05830613204695329,0.38097175531898547,-0.011683526477536642,0.0,0
Patient 68 - Treg 2,0.03486405948555833,0.00013296991410248412,0.915116030429441,0.07015482287916176,0.0816029470676286,0.39227317722653327,0.03696171175063779,0.0,0
Patient 69 - Treg 2,0.07028012714460408,0.00012421064770451595,0.9256940643529952,0.03456302063351889,0.0022774848523888697,0.5194663281063341,0.05926468953796289,0.0,0
Patient 70 - Treg 2,-0.023154645451304936,0.3392604691429767,0.6401185661120495,0.11150724561853219,0.0008225239546614403,0.40161143223531065,-0.05185657382113535,0.0,0
Patient 79 - Treg 2,-0.08819343395749633,0.3578120455272528,0.819715393729362,0.11567766290843039,-0.08055466903721782,0.44473426646391034,-0.06689946880331687,0.0,0
Patient 19186-2 - Treg 2,0.0189301204312385,0.000116921596946929,0.7811258311069785,0.1206819310364034,0.0409896376820748,0.19156175424724875,-0.015013430465838206,0.0,0
Patient 19186-3 - Treg 2,-0.002035546637989833,0.00012096000993304281,1.0,0.11139008583881439,-0.024573413180609543,0.1904895234802858,-0.039228297358707385,0.0,0
Patient 19186-4 - Treg 2,0.07486624711675838,0.18747339528540705,0.4019762410827555,0.20375660248117952,0.09524667136135215,0.16986507519383642,6.674887183162027e-06,0.0,0
Patient 19186-8 - Treg 2,0.009995817005280166,0.14844200573119137,0.3500699321928771,0.10922679707614828,-0.05812375833632132,0.23271650962861454,4.0787275128597514e-06,0.0,0
Patient 19186-10-T1 - Treg 2,-0.04978948377805763,6.877767769747501e-05,0.6440718145636564,0.12936662063822463,-0.039785310565483456,0.3589106991655976,7.935366432443553e-06,0.0,0
Patient 19186-10-T2 - Treg 2,-0.0005082436189712814,8.06642606277522e-05,0.7427337372693453,0.24797507452315606,0.19473993815582238,0.23047943882220093,1.1735386041609829e-05,0.0,0
Patient 19186-10-T3 - Treg 2,0.0008120286584687153,5.6059948380395774e-05,0.583901966691813,0.2187290936148909,0.013312896996617845,0.21489397183270256,5.608496374874162e-06,0.0,0
Patient 19186-15-T1 - Treg 2,-0.04305697710528408,7.317603119959237e-05,0.7276041407057104,0.13339710774221156,0.054568592572162664,0.9537223872683745,7.0571306436561855e-06,0.0,0
Patient 19186-15-T2 - Treg 2,-0.07081683953158559,5.6331361075667466e-05,0.5780536080398512,0.14870009681679225,0.01043720160710057,0.6925606868089388,1.2632149048792008e-05,0.0,0
Patient 19186-15-T3 - Treg 2,-0.04068421346837668,5.19594835415831e-05,0.5730162798697817,0.17626344248855802,0.006654268413557227,0.3637117628782373,9.127450996083507e-06,0.0,0
Patient 19186-14 - Treg 2,0.05515850076647208,6.287341859309314e-05,0.6292404686983698,0.18164433214890247,0.07403579458838819,0.1458554364576828,0.04427225621865167,0.0,0
Patient 21368-3 - Treg 2,0.047710619222934826,9.864852108716887e-05,0.9502750833345868,0.0700356326236828,0.06142583347646375,0.2480012293505818,0.02735319540893212,0.0,0
